id;nome;popularidade;seguidores;genero;spotify;imagem
7crp1tZcefnjT5RuL6WZQ0;Slow J;54;76214;['hip hop tuga'];https://open.spotify.com/artist/7crp1tZcefnjT5RuL6WZQ0;https://i.scdn.co/image/2a63807147860cf7d3197ff2ed310d07e31a5001
2OTuoIi28WybVbVcykc237;Miss May I;54;322625;['deathcore', 'melodic deathcore', 'melodic metalcore', 'metalcore', 'post-screamo', 'screamo'];https://open.spotify.com/artist/2OTuoIi28WybVbVcykc237;https://i.scdn.co/image/f19b9234731e8098dcbae42ef07e0410d2f3a4f1
15p1isN7VcGsjeSq8s9YeP;Dillaz;54;118775;hip hop tuga;https://open.spotify.com/artist/15p1isN7VcGsjeSq8s9YeP;https://i.scdn.co/image/522984b351e670bd991ad7aaa4e5ec4c669fa786
0DrXhci3WAyo0WJv1RBOG6;12 Stones;54;263398;['alternative metal', 'christian alternative rock', 'christian hard rock', 'christian rock', 'nu metal', 'post-grunge', 'rap rock'];https://open.spotify.com/artist/0DrXhci3WAyo0WJv1RBOG6;https://i.scdn.co/image/2149340ca75071bccfcd1b2857cb73221d9ed752
721Thvnq29Or9LXUyfF75c;UNSECRET;54;20014;['rebel blues'];https://open.spotify.com/artist/721Thvnq29Or9LXUyfF75c;https://i.scdn.co/image/3fbe0c5cbd651d027aaeee02d95a00b7aa3566e2
1fV7Au7ymGP3uhDV1TfjSd;LON3R JOHNY;54;14282;['hip hop tuga', 'trap tuga'];https://open.spotify.com/artist/1fV7Au7ymGP3uhDV1TfjSd;https://i.scdn.co/image/8adfa36d63870ad5285de4cd729f1f9735f537e8
3WGxBKuYawiVOmCwR8FIUC;Super8 & Tab;54;48907;['edm', 'finnish edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance'];https://open.spotify.com/artist/3WGxBKuYawiVOmCwR8FIUC;https://i.scdn.co/image/3bd1c4cc8d5be727c9de625df79a75b10331d685
3tOS3iTJSHwowFPRdR4Wsf;Diogo Piçarra;54;252015;['portuguese pop'];https://open.spotify.com/artist/3tOS3iTJSHwowFPRdR4Wsf;https://i.scdn.co/image/706c7bbdf86dfdb9839aa3ed27420092600238ef
4nCzT3o7lMgCWBcmdwCMsT;Default;54;153128;['alternative metal', 'canadian rock', 'nu metal', 'pop rock', 'post-grunge'];https://open.spotify.com/artist/4nCzT3o7lMgCWBcmdwCMsT;https://i.scdn.co/image/f84cfc7810ec03564070888d05403c0236b513d3
7DhP3bGT7dzr1dCkkH5mTS;David Crowder Band;54;353937;['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'roots worship', 'world worship', 'worship'];https://open.spotify.com/artist/7DhP3bGT7dzr1dCkkH5mTS;https://i.scdn.co/image/1cfb5734abc8c21188d49861a205f2d8255e5355
6L5kgEyFIlckHbMdRM2KXQ;Nine Lashes;54;105857;['christian alternative rock', 'christian rock', 'gymcore', 'hard alternative', 'post-screamo'];https://open.spotify.com/artist/6L5kgEyFIlckHbMdRM2KXQ;https://i.scdn.co/image/901d841944dfd381ac11b84f03ef2943590ca4c9
4zKhX6hYCQPNs406umP9Fx;O-Town;54;169961;['boy band', 'dance pop', 'europop'];https://open.spotify.com/artist/4zKhX6hYCQPNs406umP9Fx;https://i.scdn.co/image/6a90bfd3922ad2bd409751da70fe04f07c4b9b6d
1eIoJGCu3rShrRm2wfOhN8;Saint Raymond;54;70401;['english indie rock', 'indie anthem-folk', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock'];https://open.spotify.com/artist/1eIoJGCu3rShrRm2wfOhN8;https://i.scdn.co/image/13d336c8974872d3a505424f688c13dbccfe47c2
7bKupnlF7XOfR1En3K8oAL;Go West;54;140428;['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop'];https://open.spotify.com/artist/7bKupnlF7XOfR1En3K8oAL;https://i.scdn.co/image/9ec4919593b340858d86eb8617b712b7e81545af
2jFnPm8VeSO19i6B8blXB5;Abou Debeing;54;304770;['francoton', 'french hip hop', 'pop urbaine'];https://open.spotify.com/artist/2jFnPm8VeSO19i6B8blXB5;https://i.scdn.co/image/b3f8c967b78645bb5aa619ca46b15d6025bfe2d8
6pDRa5fS3myWSP0fpIUcNl;Evans Blue;54;181279;['alternative metal', 'canadian rock', 'christian rock', 'gymcore', 'nu metal', 'post-grunge', 'rap rock'];https://open.spotify.com/artist/6pDRa5fS3myWSP0fpIUcNl;https://i.scdn.co/image/f9ede727e26d3cac91b505d0e354a8eceb905c34
6IfZesOI3vKCZy8pjzVknj;Albin Johnsén;54;18970;['swedish idol pop', 'swedish pop'];https://open.spotify.com/artist/6IfZesOI3vKCZy8pjzVknj;https://i.scdn.co/image/c4ec928b7cf7e5bf8447e0fea3f5259dd346f125
2lLqHBjAnD1QyH24pOPoH6;Peg Parnevik;54;34114;['swedish pop'];https://open.spotify.com/artist/2lLqHBjAnD1QyH24pOPoH6;https://i.scdn.co/image/f64ada11faed8e7b63563dd51f00b6b226c0cee6
76YIoWHp3Ri3q1ocOPtFzp;AREA21;54;212336;['big room', 'edm'];https://open.spotify.com/artist/76YIoWHp3Ri3q1ocOPtFzp;https://i.scdn.co/image/b485f3484f459ea44b63fa4dd46913316aa79faf
62huveC2Mmi9nfW0ySqNwo;Djodje;53;82977;['kizomba', 'portuguese pop'];https://open.spotify.com/artist/62huveC2Mmi9nfW0ySqNwo;https://i.scdn.co/image/ec732b0177ce7267ab1475d5cab4549177de60f8
4i2mkyKkRrc0OvPrWqb4BE;Jason Gray;53;106704;['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship'];https://open.spotify.com/artist/4i2mkyKkRrc0OvPrWqb4BE;https://i.scdn.co/image/f5ebc7aac41420cf432a7a8079aaceb6c1a8cd7d
4hj6ZZxaiKvG5GU3PYf7Gh;Hawk Nelson;53;158196;['anthem worship', 'canadian ccm', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'christian punk', 'christian rock', 'worship'];https://open.spotify.com/artist/4hj6ZZxaiKvG5GU3PYf7Gh;https://i.scdn.co/image/d6ea59033096a943cc91cedd5cce446ea93fdeb0
0DK7FqcaL3ks9TfFn9y1sD;Box Car Racer;53;270408;['pop punk', 'punk', 'skate punk'];https://open.spotify.com/artist/0DK7FqcaL3ks9TfFn9y1sD;https://i.scdn.co/image/420feb7fab6622848736cff1aa11739eae13849f
6Le23Aqwqi28fQUzfv4dHY;Building 429;53;243028;['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'christian rock', 'worship'];https://open.spotify.com/artist/6Le23Aqwqi28fQUzfv4dHY;https://i.scdn.co/image/becf7896b2acc6b2bcc2eb78c52c836f7dfd71fc
0W7wIkmxoGQbnZYn2z2sLj;Brandon Heath;53;220438;['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship'];https://open.spotify.com/artist/0W7wIkmxoGQbnZYn2z2sLj;https://i.scdn.co/image/85fd5a94df97abfb7b7187b2253d36f22b3a8eac
4uOFEWy9mIcvQbr03IbPcL;Manafest;53;108213;['christian alternative rock', 'christian hip hop', 'christian music', 'christian rock', 'gymcore', 'post-screamo', 'rap rock'];https://open.spotify.com/artist/4uOFEWy9mIcvQbr03IbPcL;https://i.scdn.co/image/1cbe21ebf7330b16daf68de710dbc65b23d2ce36
4fClmcYOLFAp5rrKUqLHAI;JAXSON GAMBLE;53;22203;['rebel blues'];https://open.spotify.com/artist/4fClmcYOLFAp5rrKUqLHAI;https://i.scdn.co/image/2bd20d141a84efd9155d5fbcb11480bb6e6806df
2qQeKHrQJHLLbvDAOSO874;Winger;53;265635;['album rock', 'glam metal', 'hard rock', 'rock'];https://open.spotify.com/artist/2qQeKHrQJHLLbvDAOSO874;https://i.scdn.co/image/73462aca171400ccab42392eb36e5f6e3fdc6867
0KyCXNSa7ZMb5LydfKbLG3;David Lee Roth;53;336103;['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'neo classical metal', 'rock'];https://open.spotify.com/artist/0KyCXNSa7ZMb5LydfKbLG3;https://i.scdn.co/image/051d2b08858c8b0e51b10b8946dde73d86ba17c9
1YuNQvsvOsMBm0ahbxB8qM;Orjan Nilsen;53;109292;['big room', 'edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance'];https://open.spotify.com/artist/1YuNQvsvOsMBm0ahbxB8qM;https://i.scdn.co/image/4b65e32dd150dfb06e1c5de481018860ab74d289
0znpFLuaey34oJTE1jHSnT;Alexander Stewart;53;119262;['social media pop', 'teen pop'];https://open.spotify.com/artist/0znpFLuaey34oJTE1jHSnT;https://i.scdn.co/image/1d52ea7e90032c2e54678a0c98aa8cb3a30b5ce2
5vkIUHgmiNIPn4Beoh2QPc;Onlap;53;35865;gymcore;https://open.spotify.com/artist/5vkIUHgmiNIPn4Beoh2QPc;https://i.scdn.co/image/b9f21b923095e91695349bc1b84682056a4e2d30
2swvbEAfN70ZFcQB4Y7MaS;Richie Campbell;53;159417;hip hop tuga;https://open.spotify.com/artist/2swvbEAfN70ZFcQB4Y7MaS;https://i.scdn.co/image/4bb77cfb928096078310faa45e4260983437cac5
4vRSocKbGh7PsQrYRDVMEF;Lindsay Lohan;53;640783;['dance pop', 'post-teen pop'];https://open.spotify.com/artist/4vRSocKbGh7PsQrYRDVMEF;https://i.scdn.co/image/a37b0702dae5dc4b58b1727f39505fc031f1b894
5b4SvpTqll0LSqJWPpXya5;Odyssey;52;50025;['disco', 'hammond organ', 'motown', 'post-disco', 'quiet storm'];https://open.spotify.com/artist/5b4SvpTqll0LSqJWPpXya5;https://i.scdn.co/image/ab67616d0000b273010ecd0b1a0141ed97f908ee
7o9BrJpGzDJxWSGpAViJu4;Citizen Way;52;113542;['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship'];https://open.spotify.com/artist/7o9BrJpGzDJxWSGpAViJu4;https://i.scdn.co/image/e75d3add078748260f954b237bca09a164d96ddb
0Mum6waR8P9WICLVTpSi1d;Papillon;52;24728;['hip hop tuga'];https://open.spotify.com/artist/0Mum6waR8P9WICLVTpSi1d;https://i.scdn.co/image/f1b5778bcebf1c6eb699ac2968f8f9459f466d79
6zpPKMhpOoG646kJgZ7RKf;Johnny Hates Jazz;52;110101;['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop'];https://open.spotify.com/artist/6zpPKMhpOoG646kJgZ7RKf;https://i.scdn.co/image/a701c6eafb15327e8f4277e48a07a53d7ea46a4d
4DXcK8M3bJkCFfhHIkudyL;Ben Gold;52;35030;['progressive house', 'progressive trance', 'trance', 'uplifting trance'];https://open.spotify.com/artist/4DXcK8M3bJkCFfhHIkudyL;https://i.scdn.co/image/2c0eeb066dbfb27524e595d86c92cba0a69f8042
27zRRhF2K0ai7JQxgAOZMF;mishlawi;52;48600;['hip hop tuga', 'trap tuga'];https://open.spotify.com/artist/27zRRhF2K0ai7JQxgAOZMF;https://i.scdn.co/image/6f0b3e1005b80ba565e121341461adb83bbf3bdf
0XNvr6bnNywV946ZKaJtr0;Joakim Lundell;52;124819;['deep pop edm', 'swedish pop'];https://open.spotify.com/artist/0XNvr6bnNywV946ZKaJtr0;https://i.scdn.co/image/2c57b3f4a2c39300bc098206f6e006274c76035c
1fnDlUNi67FQtHHqBl4Yfg;Alesana;52;300718;['metalcore', 'north carolina emo', 'screamo'];https://open.spotify.com/artist/1fnDlUNi67FQtHHqBl4Yfg;https://i.scdn.co/image/ee0ec5dffeaf48edf6abe935b230e6011ba023f6
1ts2oIXKCpWSRFnR78bulp;Anselmo Ralph;52;106296;kizomba;https://open.spotify.com/artist/1ts2oIXKCpWSRFnR78bulp;https://i.scdn.co/image/915195e64f33af2ba0b306368b7045faeeab8317
4uAXlCewJdAu44uAHehKfd;Elov & Beny;52;11165;['danspunk', 'swedish alternative rock', 'swedish eurodance', 'swedish hip hop', 'swedish pop'];https://open.spotify.com/artist/4uAXlCewJdAu44uAHehKfd;https://i.scdn.co/image/1d10a00b5b21c5c655bd01156be7701b0cb7623e
7ihLzUpuNecU5VBkvOUDNq;Damn Yankees;52;264782;['album rock', 'classic rock', 'glam metal', 'hard rock', 'rock'];https://open.spotify.com/artist/7ihLzUpuNecU5VBkvOUDNq;https://i.scdn.co/image/9517063851699faac6ea623b91ad2b9fb4a5ad03
5L3JOH0e3PcOrHKVMXrFna;Phoenix Rdc;51;35054;['hip hop tuga', 'trap tuga'];https://open.spotify.com/artist/5L3JOH0e3PcOrHKVMXrFna;https://i.scdn.co/image/6089f7b24bc0ce1078e8c6062165672e2edc6fe2
46uaNKR4GSjmDEK732EeVw;Lhast;51;23798;['hip hop tuga'];https://open.spotify.com/artist/46uaNKR4GSjmDEK732EeVw;https://i.scdn.co/image/e3e3df76e1cca91568656602df63ecf4815e7f00
7oAoGc2k7201dlU7mkhlDp;No Resolve;51;31408;['gymcore', 'heavy alternative', 'post-screamo'];https://open.spotify.com/artist/7oAoGc2k7201dlU7mkhlDp;https://i.scdn.co/image/f4a8357e3e6dc34dd1eedb928e0598e027055f21
4HKCjseZVD2vG7EJG3yLwt;Jonny Diaz;51;98887;['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship'];https://open.spotify.com/artist/4HKCjseZVD2vG7EJG3yLwt;https://i.scdn.co/image/a596e6a4a25e5b69bd61273008cea9fbe9c52fd6
78u21hh7csceByaxzd7pbh;State of Mine;51;26813;['gymcore', 'post-screamo'];https://open.spotify.com/artist/78u21hh7csceByaxzd7pbh;https://i.scdn.co/image/c1c70490604b7afad06df747bc96573b068c45a8
5338fdSzGNOFD4cxAxDTeq;Aaron Carter;51;187424;['dance pop', 'post-teen pop'];https://open.spotify.com/artist/5338fdSzGNOFD4cxAxDTeq;https://i.scdn.co/image/898dfca434ebab303c3a00f93d1100fe9410c3bf
5IccCciXwIjKPROLcD1Qao;C4 Pedro;51;68750;['kizomba', 'portuguese pop'];https://open.spotify.com/artist/5IccCciXwIjKPROLcD1Qao;https://i.scdn.co/image/2b7f496578bda5462448a335da838af20c12aec6
4p2ytjUztJseG5ujVkv5Po;FRANKIEONTHEGUITAR;50;1907;['hip hop tuga'];https://open.spotify.com/artist/4p2ytjUztJseG5ujVkv5Po;https://i.scdn.co/image/8e667cd388bc2350205fe0d5f2f555a98f4cfd05
3Cpjz5dY9HNR41QuMn3oYC;Fernando Daniel;50;129487;['portuguese pop'];https://open.spotify.com/artist/3Cpjz5dY9HNR41QuMn3oYC;https://i.scdn.co/image/8a776a9ab98e02b0bddcfbd3e3c086ecc3f0ce61
1sYbTp9AgWvJb0mJBAB6eP;Valley Of Wolves;50;28966;['modern alternative rock', 'rebel blues'];https://open.spotify.com/artist/1sYbTp9AgWvJb0mJBAB6eP;https://i.scdn.co/image/ab67616d0000b273099ed57cad287666543f26d9
7JajP35zM35gnAvTZbwxDF;X-Tense;50;14526;['hip hop tuga'];https://open.spotify.com/artist/7JajP35zM35gnAvTZbwxDF;https://i.scdn.co/image/431745ba966818a57fd5b102823e75418df9331e
2HSp2S2KwxKE7sASl6bMR9;A Skylit Drive;50;203526;['metalcore', 'pixie', 'post-screamo', 'screamo'];https://open.spotify.com/artist/2HSp2S2KwxKE7sASl6bMR9;https://i.scdn.co/image/be36220c30a9ed72570b121e037a40686c5096fd
3NEQ5t2FprBMLmDAP0EPcE;Sam The Kid;50;74241;['hip hop tuga'];https://open.spotify.com/artist/3NEQ5t2FprBMLmDAP0EPcE;https://i.scdn.co/image/423f25d0dfc79c6a135b2c35aacf9a581f893a18
478tAnskSff0wa0XxnpwmW;Alex M.O.R.P.H.;50;62968;['german techno', 'progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance'];https://open.spotify.com/artist/478tAnskSff0wa0XxnpwmW;https://i.scdn.co/image/4fe9a5035ff601c96077c55e7503079c5e6556ab
4ibNXJiMYOPibpS9DB9Qz3;Slaughter;50;311367;['album rock', 'canadian metal', 'glam metal', 'hard rock', 'rock', 'sleaze rock'];https://open.spotify.com/artist/4ibNXJiMYOPibpS9DB9Qz3;https://i.scdn.co/image/949ce878cc2d336952fcb7893aa2dc7e3f316237
0E0XPqa6BzxSkhmhvzA3k2;Matias Damásio;50;109402;['kizomba', 'portuguese pop', 'semba'];https://open.spotify.com/artist/0E0XPqa6BzxSkhmhvzA3k2;https://i.scdn.co/image/aff07933a10b6cb9375e25aaee7f68169ce1521a
5zMgvYBz4AW0gFyPtg7fR9;A*Teens;50;108626;['bubblegum dance', 'dance pop', 'europop'];https://open.spotify.com/artist/5zMgvYBz4AW0gFyPtg7fR9;https://i.scdn.co/image/02d0b6cc0b28a6c18c3575649170800b985dfc15
6H2JQ8igAAa5UBr2u496mb;John O'Callaghan;50;78295;['progressive house', 'progressive trance', 'trance', 'uplifting trance'];https://open.spotify.com/artist/6H2JQ8igAAa5UBr2u496mb;https://i.scdn.co/image/08af26d94835044bb268aff88f32581ead548445
5v6wlK6GCKVovWMbPqSHNy;Fireflight;50;218083;['christian alternative rock', 'christian music', 'christian rock', 'pixie', 'pop emo'];https://open.spotify.com/artist/5v6wlK6GCKVovWMbPqSHNy;https://i.scdn.co/image/6961311abda16200e402fae35df508942db7baea
2Tkg8omOIsTL617yXVt26e;Pillar;50;121942;['alternative metal', 'christian alternative rock', 'christian music', 'christian rock', 'post-grunge'];https://open.spotify.com/artist/2Tkg8omOIsTL617yXVt26e;https://i.scdn.co/image/0aeca6637b421de89cfc50e14bcd17e67b374340
6xolQjWFT24ykWke55u9fU;Carolina Deslandes;49;124795;['portuguese pop'];https://open.spotify.com/artist/6xolQjWFT24ykWke55u9fU;https://i.scdn.co/image/eceac8218aa92f2403fdedd42b9e6faa857233c0
7wne8sUhTAJdIsnuO4GjnR;Richard Durand;49;26458;['dutch trance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance'];https://open.spotify.com/artist/7wne8sUhTAJdIsnuO4GjnR;https://i.scdn.co/image/7a30804a524ac6338fc98f1858dace4909f78889
4D9k73VomKTnVQ6ROnt8IO;Disciple;49;120318;['christian alternative rock', 'christian metal', 'christian music', 'christian rock'];https://open.spotify.com/artist/4D9k73VomKTnVQ6ROnt8IO;https://i.scdn.co/image/1cb256c335dac3de759618c5d8d27b4b8a9027bf
2DEfqyWjAMIfKYMXb1V8L1;Nenny;49;27744;hip hop tuga;https://open.spotify.com/artist/2DEfqyWjAMIfKYMXb1V8L1;https://i.scdn.co/image/ab67616d0000b2733151841ed84de0dc24e1f598
1lQnDEcvFAWaUjbyZiHKih;Xutos & Pontapés;49;121387;['portuguese rock', 'punk tuga'];https://open.spotify.com/artist/1lQnDEcvFAWaUjbyZiHKih;https://i.scdn.co/image/22ce315705774991ec265a3253c5d35a592abef2
7qb2GMJaX4HeXqqPPyYdlr;Dino d'Santiago;49;15260;['hip hop tuga'];https://open.spotify.com/artist/7qb2GMJaX4HeXqqPPyYdlr;https://i.scdn.co/image/cdfbe3986a5a877739a58a0d335e621981f6e151
6ifumpAV0R9kdjfy6pWzHc;Mota JR;49;38761;['hip hop tuga', 'rap criolo'];https://open.spotify.com/artist/6ifumpAV0R9kdjfy6pWzHc;https://i.scdn.co/image/b0b5f07720ad18f08c5b1c4460517eba4bacca04
4SQxI8xg6LcSWL3KuGVHLa;David Cook;49;208846;['idol', 'neo mellow', 'pop rock', 'talent show'];https://open.spotify.com/artist/4SQxI8xg6LcSWL3KuGVHLa;https://i.scdn.co/image/ca9768bea754ac8d31a5b071ae29a4bab28abf45
6tIIe4TjUAUBgebA9j53ch;David Carreira;49;139806;['portuguese pop'];https://open.spotify.com/artist/6tIIe4TjUAUBgebA9j53ch;https://i.scdn.co/image/5472c43a14c5c85ac03e842bf21002578da9ae18
15k33gArN2NU6cEYyQC3xZ;Lisa Ajax;49;45856;['europop', 'melodipop', 'swedish idol pop', 'swedish pop'];https://open.spotify.com/artist/15k33gArN2NU6cEYyQC3xZ;https://i.scdn.co/image/1c927e760328aa164507c2fcb6ffef4cbb13fa15
2zwHaEmXxX6DTv4i8ajNCM;Kris Allen;49;125858;['acoustic pop', 'idol', 'indiecoustica', 'neo mellow'];https://open.spotify.com/artist/2zwHaEmXxX6DTv4i8ajNCM;https://i.scdn.co/image/a3c9c4e8b6618cc6c74fde904a8acbd7010a7bd4
1HHcnYrMqv4xpwHJAzUfqO;Rui Veloso;48;87360;['hip hop tuga', 'portuguese rock'];https://open.spotify.com/artist/1HHcnYrMqv4xpwHJAzUfqO;https://i.scdn.co/image/138042382fbd1fdfcb6d45574df615e5e9bd2855
3jdirYL01245TvAH39GfM6;Jackyl;48;106333;['album rock', 'glam metal', 'hard rock', 'rock'];https://open.spotify.com/artist/3jdirYL01245TvAH39GfM6;https://i.scdn.co/image/55c50358ae20d831b435cb2349a3238052997ae8
2VVZQODxIpxa5k3jej4J7J;Fivefold;48;20981;['gymcore', 'heavy alternative', 'post-screamo'];https://open.spotify.com/artist/2VVZQODxIpxa5k3jej4J7J;https://i.scdn.co/image/ab67616d0000b273c809113b65b0ea11618dba12
0Odg6UKDVyJQruefzF19FU;Jimmy P;47;52059;['hip hop tuga', 'portuguese pop', 'rap criolo'];https://open.spotify.com/artist/0Odg6UKDVyJQruefzF19FU;https://i.scdn.co/image/7f4058282e3efa9518d8f6306ac09465ddc811c2
1g00QP1vSwdi3mnn0PmzPa;Rui Orlando;47;9952;['portuguese pop'];https://open.spotify.com/artist/1g00QP1vSwdi3mnn0PmzPa;https://i.scdn.co/image/ab67616d0000b27364bd2795eac87f2454068988
4spmzPX02Jg0rnuyIWFngi;Apollo G;47;47474;['hip hop tuga', 'rap criolo'];https://open.spotify.com/artist/4spmzPX02Jg0rnuyIWFngi;https://i.scdn.co/image/7c60f48b7a277ef032692fde5295445ff61bea37
2bDwgXwukZKYXcGRITXZKs;Elgate feat. Spektrem;47;2954;['gaming edm'];https://open.spotify.com/artist/2bDwgXwukZKYXcGRITXZKs;https://i.scdn.co/image/ab67616d0000b273ef6da17cdb4f7e268a24bd53
2LiLNsS5rRWmnOSQM5F8Zz;Cemetery Sun;47;34307;['modern alternative rock', 'modern rock'];https://open.spotify.com/artist/2LiLNsS5rRWmnOSQM5F8Zz;https://i.scdn.co/image/aefd8f42e187ac19b7205c4de1a8af31e950c38e
1TsgX8DlUvpk9mrUqxmOZu;Adept;47;83832;['melodic metalcore', 'metalcore', 'screamo', 'swedish metalcore'];https://open.spotify.com/artist/1TsgX8DlUvpk9mrUqxmOZu;https://i.scdn.co/image/824f555115d912a7422ca54395ce7729c78ffa07
7AzzsLSrHV9darZnK3RSDN;Woe, Is Me;47;177522;['melodic metalcore', 'metalcore', 'post-screamo', 'screamo'];https://open.spotify.com/artist/7AzzsLSrHV9darZnK3RSDN;https://i.scdn.co/image/3de7f9b730ac0a08e167f892c6a67af366a7e8e8
3Jkc5q9qBSNOTf3IvAyJW9;GAIA;47;66784;['progressive house', 'trance', 'uplifting trance'];https://open.spotify.com/artist/3Jkc5q9qBSNOTf3IvAyJW9;https://i.scdn.co/image/4899925ee743da174057f15909100756b873df11
1oxDq8JrrBTX5Jnb7ftH1w;Mika Mendes;47;36551;['kizomba', 'zouk'];https://open.spotify.com/artist/1oxDq8JrrBTX5Jnb7ftH1w;https://i.scdn.co/image/c7f56687ac0655510410361360c6d19f2aa02da9
2NHZXdh4W3waGwVk3CdP4T;Downplay;47;29366;['gymcore', 'hard alternative'];https://open.spotify.com/artist/2NHZXdh4W3waGwVk3CdP4T;https://i.scdn.co/image/ab67616d0000b2732e542e4ad436a3c948f475de
3DOJU0CqEqSdfFIMGiykRv;Holly Hood;46;49950;['hip hop tuga', 'trap tuga'];https://open.spotify.com/artist/3DOJU0CqEqSdfFIMGiykRv;https://i.scdn.co/image/ab67616d0000b273d040e1e4433c5abdcd4c1293
4wkGlEHElrIAnV8tBWDdAR;Pedro Abrunhosa;46;59181;['portuguese pop', 'portuguese rock'];https://open.spotify.com/artist/4wkGlEHElrIAnV8tBWDdAR;https://i.scdn.co/image/bcbcc95740bee1b29577292b5fdcb0180c60b7ed
09fEeGYqb3MUeV1c9BJgDI;In Real Life;46;154849;['post-teen pop', 'social media pop', 'teen pop'];https://open.spotify.com/artist/09fEeGYqb3MUeV1c9BJgDI;https://i.scdn.co/image/11c982c8e0abfd4af9b5d19a502d0df49d5fbece
502ZZTWlqgS1Ht62ewubEJ;Dead By Sunrise;46;73504;['alternative metal', 'electronic rock', 'nu metal', 'post-grunge', 'rap rock'];https://open.spotify.com/artist/502ZZTWlqgS1Ht62ewubEJ;https://i.scdn.co/image/55cdc01b0511bb68713efd587ed403e98417b598
1wLFDPkWkMl7bNZvhmhxsG;The Man Who;46;11401;['modern alternative rock'];https://open.spotify.com/artist/1wLFDPkWkMl7bNZvhmhxsG;https://i.scdn.co/image/3a33dff543bf355c4ccdb7a307f6850dc1c31213
4h5zTnUibCdGWia43hOo5y;D.A.M.A;46;186917;['portuguese pop'];https://open.spotify.com/artist/4h5zTnUibCdGWia43hOo5y;https://i.scdn.co/image/39d40cdbb630ae2de98ccdb03b5894eedde827f6
2Uy7HZ1G1NKVkRqAvGe5a0;Tribe Society;46;45111;['electronic rock'];https://open.spotify.com/artist/2Uy7HZ1G1NKVkRqAvGe5a0;https://i.scdn.co/image/d32ee9f6f6021c3865fcd7f030a6cd6b912824e7
1ZJx1mKaG5qDGe1kvpbSMu;TAY;46;20952;['hip hop tuga', 'portuguese pop', 'trap tuga'];https://open.spotify.com/artist/1ZJx1mKaG5qDGe1kvpbSMu;https://i.scdn.co/image/e9dea02c7b189932effddbd5b71e370f755eae60
1AIEHTv6we8ULBARv1572n;JLC;46;12878;['swedish idol pop'];https://open.spotify.com/artist/1AIEHTv6we8ULBARv1572n;https://i.scdn.co/image/724ea72bbeb2730933c158c9c5de94306db6cbe6
4kMEocHCIwaO4u4J01U8Dw;Supa Squad;46;23262;['hip hop tuga', 'moombahton'];https://open.spotify.com/artist/4kMEocHCIwaO4u4J01U8Dw;https://i.scdn.co/image/23f35b8f1af948d656315aab597e43ba1e2b5d61
0AJ7gzFhNKeCeIpFNikyWv;Loony Johnson;46;18453;['kizomba', 'zouk'];https://open.spotify.com/artist/0AJ7gzFhNKeCeIpFNikyWv;https://i.scdn.co/image/f9d3528f93185712dd7482ed20240f7ddf9c4358
5l3tNPRdYOqGm2gL4A0qKk;Esterly;46;10257;['rebel blues'];https://open.spotify.com/artist/5l3tNPRdYOqGm2gL4A0qKk;https://i.scdn.co/image/02741a17246b10da80efacc45cd3f42a16cc25d0
5urnoBZifR5YXG5YdCOj34;Lansdowne;46;20146;['gymcore', 'hard alternative', 'post-screamo'];https://open.spotify.com/artist/5urnoBZifR5YXG5YdCOj34;https://i.scdn.co/image/4c5e6b8a25165f882b0814874fa1e642a5a1b944
4zhMand4AowXuUz4VpGiTJ;Bárbara Bandeira;45;79362;['portuguese pop'];https://open.spotify.com/artist/4zhMand4AowXuUz4VpGiTJ;https://i.scdn.co/image/dd8620ab969eb5ffefc72c6ac22e66d779d32620
0Jn8rIJ5ebXnyZh9s5bI4l;Spoken;45;52610;['christian alternative rock', 'christian hard rock', 'christian metal', 'christian punk', 'christian rock', 'gymcore', 'post-screamo'];https://open.spotify.com/artist/0Jn8rIJ5ebXnyZh9s5bI4l;https://i.scdn.co/image/9f8d0cfd132973fe4d3f71264276872d86a3b8af
0ZVqyfTk5GaaRiQNQaW9jg;Jeffree Star;45;143847;['electropowerpop', 'strut'];https://open.spotify.com/artist/0ZVqyfTk5GaaRiQNQaW9jg;https://i.scdn.co/image/ab67616d0000b2738794d87eafb98ca6ab85192d
